,date,num_applications,year,day_of_week,month,week,num_applications_year,weighted_num_applications
3138,2018-06-28,152,2018,Thursday,6,26,32791,0.004635418255008996
3139,2018-06-29,112,2018,Friday,6,26,32791,0.0034155713457961027
3140,2018-06-30,153,2018,Saturday,6,26,32791,0.004665914427739319
3141,2018-07-02,60,2018,Monday,7,27,32791,0.0018297703638193406
3142,2018-07-03,167,2018,Tuesday,7,27,32791,0.005092860845963831
3143,2018-07-04,142,2018,Wednesday,7,27,32791,0.004330456527705773
3144,2018-07-05,91,2018,Thursday,7,27,32791,0.0027751517184593333
3145,2018-07-06,123,2018,Friday,7,27,32791,0.003751029245829648
3146,2018-07-07,88,2018,Saturday,7,27,32791,0.0026836632002683663
3147,2018-07-08,21,2018,Sunday,7,27,32791,0.0006404196273367693
3148,2018-07-09,144,2018,Monday,7,28,32791,0.004391448873166418
3149,2018-07-10,144,2018,Tuesday,7,28,32791,0.004391448873166418
3150,2018-07-11,108,2018,Wednesday,7,28,32791,0.003293586654874813
3151,2018-07-12,6,2018,Thursday,7,28,32791,0.00018297703638193408
3152,2018-07-13,83,2018,Friday,7,28,32791,0.0025311823366167547
3153,2018-07-14,75,2018,Saturday,7,28,32791,0.002287212954774176
3154,2018-07-16,121,2018,Monday,7,29,32791,0.0036900369003690036
3155,2018-07-17,83,2018,Tuesday,7,29,32791,0.0025311823366167547
3156,2018-07-18,78,2018,Wednesday,7,29,32791,0.0023787014729651427
3157,2018-07-19,39,2018,Thursday,7,29,32791,0.0011893507364825714
3158,2018-07-20,79,2018,Friday,7,29,32791,0.002409197645695465
3159,2018-07-21,35,2018,Saturday,7,29,32791,0.0010673660455612821
3160,2018-07-22,74,2018,Sunday,7,29,32791,0.0022567167820438535
3161,2018-07-23,70,2018,Monday,7,30,32791,0.0021347320911225642
3162,2018-07-24,79,2018,Tuesday,7,30,32791,0.002409197645695465
3163,2018-07-25,60,2018,Wednesday,7,30,32791,0.0018297703638193406
3164,2018-07-26,63,2018,Thursday,7,30,32791,0.0019212588820103078
3165,2018-07-27,46,2018,Friday,7,30,32791,0.0014028239455948278
3166,2018-07-28,55,2018,Saturday,7,30,32791,0.0016772895001677288
3167,2018-07-29,40,2018,Sunday,7,30,32791,0.0012198469092128937
3168,2018-07-30,72,2018,Monday,7,31,32791,0.002195724436583209
3169,2018-07-31,68,2018,Tuesday,7,31,32791,0.0020737397456619196
3170,2018-08-01,28,2018,Wednesday,8,31,32791,0.0008538928364490257
3171,2018-08-02,123,2018,Thursday,8,31,32791,0.003751029245829648
3172,2018-08-03,97,2018,Friday,8,31,32791,0.0029581287548412676
3173,2018-08-04,67,2018,Saturday,8,31,32791,0.0020432435729315973
3174,2018-08-05,81,2018,Sunday,8,31,32791,0.00247018999115611
3175,2018-08-06,91,2018,Monday,8,32,32791,0.0027751517184593333
3176,2018-08-07,84,2018,Tuesday,8,32,32791,0.002561678509347077
3177,2018-08-08,61,2018,Wednesday,8,32,32791,0.001860266536549663
3178,2018-08-09,74,2018,Thursday,8,32,32791,0.0022567167820438535
3179,2018-08-10,45,2018,Friday,8,32,32791,0.0013723277728645055
3180,2018-08-11,60,2018,Saturday,8,32,32791,0.0018297703638193406
3181,2018-08-12,30,2018,Sunday,8,32,32791,0.0009148851819096703
3182,2018-08-13,81,2018,Monday,8,33,32791,0.00247018999115611
3183,2018-08-15,108,2018,Wednesday,8,33,32791,0.003293586654874813
3184,2018-08-16,71,2018,Thursday,8,33,32791,0.0021652282638528865
3185,2018-08-17,126,2018,Friday,8,33,32791,0.0038425177640206156
3186,2018-08-18,89,2018,Saturday,8,33,32791,0.0027141593729986886
3187,2018-08-19,117,2018,Sunday,8,33,32791,0.0035680522094477143
3188,2018-08-20,99,2018,Monday,8,34,32791,0.0030191211003019122
3189,2018-08-21,93,2018,Tuesday,8,34,32791,0.002836144063919978
3190,2018-08-22,71,2018,Wednesday,8,34,32791,0.0021652282638528865
3191,2018-08-23,79,2018,Thursday,8,34,32791,0.002409197645695465
3192,2018-08-24,96,2018,Friday,8,34,32791,0.0029276325821109453
3193,2018-08-25,30,2018,Saturday,8,34,32791,0.0009148851819096703
3194,2018-08-27,138,2018,Monday,8,35,32791,0.004208471836784484
3195,2018-08-28,66,2018,Tuesday,8,35,32791,0.0020127474002012745
3196,2018-08-29,124,2018,Wednesday,8,35,32791,0.0037815254185599705
3197,2018-08-30,79,2018,Thursday,8,35,32791,0.002409197645695465
3198,2018-08-31,173,2018,Friday,8,35,32791,0.005275837882345765
3199,2018-09-02,178,2018,Sunday,9,35,32791,0.005428318745997377
3200,2018-09-04,260,2018,Tuesday,9,36,32791,0.007929004909883809
3201,2018-09-05,196,2018,Wednesday,9,36,32791,0.00597724985514318
3202,2018-09-06,172,2018,Thursday,9,36,32791,0.005245341709615443
3203,2018-09-07,138,2018,Friday,9,36,32791,0.004208471836784484
3204,2018-09-08,145,2018,Saturday,9,36,32791,0.00442194504589674
3205,2018-09-09,136,2018,Sunday,9,36,32791,0.004147479491323839
3206,2018-09-10,258,2018,Monday,9,37,32791,0.007868012564423165
3207,2018-09-11,179,2018,Tuesday,9,37,32791,0.0054588149187277
3208,2018-09-12,203,2018,Wednesday,9,37,32791,0.006190723064255436
3209,2018-09-13,138,2018,Thursday,9,37,32791,0.004208471836784484
3210,2018-09-14,140,2018,Friday,9,37,32791,0.0042694641822451284
3211,2018-09-16,315,2018,Sunday,9,37,32791,0.00960629441005154
3212,2018-09-17,397,2018,Monday,9,38,32791,0.012106980573937972
3213,2018-09-18,368,2018,Tuesday,9,38,32791,0.011222591564758622
3214,2018-09-19,325,2018,Wednesday,9,38,32791,0.009911256137354761
3215,2018-09-20,360,2018,Thursday,9,38,32791,0.010978622182916044
3216,2018-09-21,223,2018,Friday,9,38,32791,0.006800646518861883
3217,2018-09-22,254,2018,Saturday,9,38,32791,0.007746027873501876
3218,2018-09-24,369,2018,Monday,9,39,32791,0.011253087737488945
3219,2018-09-25,282,2018,Tuesday,9,39,32791,0.0085999207099509
3220,2018-09-26,322,2018,Wednesday,9,39,32791,0.009819767619163795
3221,2018-09-28,310,2018,Friday,9,39,32791,0.009453813546399927
3222,2018-09-29,222,2018,Saturday,9,39,32791,0.006770150346131561
3223,2018-09-30,275,2018,Sunday,9,39,32791,0.008386447500838645
3224,2018-10-02,447,2018,Tuesday,10,40,32791,0.013631789210454088
3225,2018-10-03,308,2018,Wednesday,10,40,32791,0.009392821200939282
3226,2018-10-04,289,2018,Thursday,10,40,32791,0.008813393919063158
3227,2018-10-05,190,2018,Friday,10,40,32791,0.005794272818761245
3228,2018-10-06,243,2018,Saturday,10,40,32791,0.00741056997346833
3229,2018-10-08,275,2018,Monday,10,41,32791,0.008386447500838645
3230,2018-10-09,199,2018,Tuesday,10,41,32791,0.006068738373334146
3231,2018-10-10,260,2018,Wednesday,10,41,32791,0.007929004909883809
3232,2018-10-11,151,2018,Thursday,10,41,32791,0.004604922082278674
3233,2018-10-12,165,2018,Friday,10,41,32791,0.005031868500503187
3234,2018-10-13,124,2018,Saturday,10,41,32791,0.0037815254185599705
3235,2018-10-14,186,2018,Sunday,10,41,32791,0.005672288127839956
3236,2018-10-15,203,2018,Monday,10,42,32791,0.006190723064255436
3237,2018-10-16,157,2018,Tuesday,10,42,32791,0.004787899118660608
3238,2018-10-17,150,2018,Wednesday,10,42,32791,0.004574425909548352
3239,2018-10-18,156,2018,Thursday,10,42,32791,0.0047574029459302855
3240,2018-10-19,76,2018,Friday,10,42,32791,0.002317709127504498
3241,2018-10-20,110,2018,Saturday,10,42,32791,0.0033545790003354577
3242,2018-10-21,70,2018,Sunday,10,42,32791,0.0021347320911225642
3243,2018-10-22,134,2018,Monday,10,43,32791,0.0040864871458631945
3244,2018-10-23,69,2018,Tuesday,10,43,32791,0.002104235918392242
3245,2018-10-24,101,2018,Wednesday,10,43,32791,0.003080113445762557
3246,2018-10-25,75,2018,Thursday,10,43,32791,0.002287212954774176
3247,2018-10-26,98,2018,Friday,10,43,32791,0.00298862492757159
3248,2018-10-27,72,2018,Saturday,10,43,32791,0.002195724436583209
3249,2018-10-28,137,2018,Sunday,10,43,32791,0.004177975664054161
3250,2018-10-29,119,2018,Monday,10,44,32791,0.003629044554908359
3251,2018-10-30,137,2018,Tuesday,10,44,32791,0.004177975664054161
3252,2018-10-31,85,2018,Wednesday,10,44,32791,0.0025921746820773994
3253,2018-11-01,172,2018,Thursday,11,44,32791,0.005245341709615443
3254,2018-11-02,93,2018,Friday,11,44,32791,0.002836144063919978
3255,2018-11-03,73,2018,Saturday,11,44,32791,0.002226220609313531
3256,2018-11-04,86,2018,Sunday,11,44,32791,0.0026226708548077217
3257,2018-11-05,112,2018,Monday,11,45,32791,0.0034155713457961027
3258,2018-11-06,64,2018,Tuesday,11,45,32791,0.0019517550547406301
3259,2018-11-07,48,2018,Wednesday,11,45,32791,0.0014638162910554726
3260,2018-11-08,25,2018,Thursday,11,45,32791,0.0007624043182580586
3261,2018-11-09,15,2018,Friday,11,45,32791,0.00045744259095483516
3262,2018-11-10,15,2018,Saturday,11,45,32791,0.00045744259095483516
3263,2018-11-11,23,2018,Sunday,11,45,32791,0.0007014119727974139
3264,2018-11-12,39,2018,Monday,11,46,32791,0.0011893507364825714
3265,2018-11-13,30,2018,Tuesday,11,46,32791,0.0009148851819096703
3266,2018-11-14,29,2018,Wednesday,11,46,32791,0.000884389009179348
3267,2018-11-15,31,2018,Thursday,11,46,32791,0.0009453813546399926
3268,2018-11-16,31,2018,Friday,11,46,32791,0.0009453813546399926
3269,2018-11-17,33,2018,Saturday,11,46,32791,0.0010063737001006373
3270,2018-11-18,27,2018,Sunday,11,46,32791,0.0008233966637187033
3271,2018-11-19,31,2018,Monday,11,47,32791,0.0009453813546399926
3272,2018-11-20,22,2018,Tuesday,11,47,32791,0.0006709158000670916
3273,2018-11-21,16,2018,Wednesday,11,47,32791,0.00048793876368515753
3274,2018-11-22,26,2018,Thursday,11,47,32791,0.000792900490988381
3275,2018-11-23,16,2018,Friday,11,47,32791,0.00048793876368515753
3276,2018-11-24,9,2018,Saturday,11,47,32791,0.0002744655545729011
3277,2018-11-25,8,2018,Sunday,11,47,32791,0.00024396938184257876
3278,2018-11-26,10,2018,Monday,11,48,32791,0.0003049617273032234
3279,2018-11-27,13,2018,Tuesday,11,48,32791,0.0003964502454941905
3280,2018-11-28,16,2018,Wednesday,11,48,32791,0.00048793876368515753
3281,2018-11-29,8,2018,Thursday,11,48,32791,0.00024396938184257876
3282,2018-11-30,15,2018,Friday,11,48,32791,0.00045744259095483516
3283,2018-12-01,18,2018,Saturday,12,48,32791,0.0005489311091458022
3284,2018-12-02,13,2018,Sunday,12,48,32791,0.0003964502454941905
3285,2018-12-03,22,2018,Monday,12,49,32791,0.0006709158000670916
3286,2018-12-04,20,2018,Tuesday,12,49,32791,0.0006099234546064468
3287,2018-12-05,23,2018,Wednesday,12,49,32791,0.0007014119727974139
3288,2018-12-06,18,2018,Thursday,12,49,32791,0.0005489311091458022
3289,2018-12-07,7,2018,Friday,12,49,32791,0.00021347320911225642
3290,2018-12-08,4,2018,Saturday,12,49,32791,0.00012198469092128938
