"STATION","NAME","DATE","TMAX"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-21","78"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-22","76"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-23","75"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-24","80"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-25","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-26","85"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-27","82"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-28","82"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-29","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-30","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-03-31","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-01","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-02","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-03","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-04","74"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-05","81"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-06","85"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-07","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-08","77"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-09","70"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-10","70"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-11","73"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-12","75"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-13","84"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-14","93"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-15","90"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-16","88"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-17","72"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-18","85"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-19","87"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-20","86"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-21","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-22","88"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-23","87"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-24","81"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-25","80"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-26","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-27","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-28","91"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-29","95"
"USC00026471","PHANTOM RANCH, AZ US","2008-04-30","86"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-01","69"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-02","75"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-03","84"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-04","90"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-05","90"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-06","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-07","89"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-08","87"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-09","91"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-10","90"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-11","95"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-12","95"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-13","78"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-14","83"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-15","84"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-16","88"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-17","96"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-18","101"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-19","107"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-20","105"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-21","87"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-22","70"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-23","64"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-24","67"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-25","82"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-26","79"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-27","89"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-28","88"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-29","89"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-30","93"
"USC00026471","PHANTOM RANCH, AZ US","2008-05-31","100"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-01","103"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-02","99"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-03","99"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-04","88"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-05","84"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-06","100"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-07","97"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-08","97"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-09","99"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-10","104"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-11","101"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-12","94"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-13","99"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-14","106"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-15","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-16","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-17","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-18","107"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-19","106"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-20","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-21","110"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-22","110"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-23","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-24","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-25","106"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-26","104"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-27","105"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-28","109"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-29","108"
"USC00026471","PHANTOM RANCH, AZ US","2008-06-30","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-01","56"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-02","56"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-03","61"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-04","50"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-05","46"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-06","52"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-07","57"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-08","57"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-09","60"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-10","60"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-11","57"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-12","59"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-13","60"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-14","60"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-15","63"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-16","64"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-17","65"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-18","67"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-19","63"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-20","68"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-21","68"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-22","62"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-23","54"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-24","68"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-25","65"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-26","65"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-27","51"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-28","55"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-29","59"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-30","63"
"USC00026471","PHANTOM RANCH, AZ US","2009-01-31","62"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-01","64"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-02","63"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-03","67"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-04","69"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-05","65"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-06","66"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-07","67"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-08","64"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-09","52"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-10","52"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-11","55"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-12","55"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-13","52"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-14","53"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-15","56"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-16","65"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-17","63"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-18","59"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-19",
"USC00026471","PHANTOM RANCH, AZ US","2009-02-20","64"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-21","69"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-22","69"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-23","71"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-24","76"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-25","79"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-26","76"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-27","71"
"USC00026471","PHANTOM RANCH, AZ US","2009-02-28","68"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-01","73"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-02","77"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-03","83"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-04","79"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-05","73"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-06","68"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-07","65"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-08","71"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-09","69"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-10","67"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-11","73"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-12","71"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-13",
"USC00026471","PHANTOM RANCH, AZ US","2009-03-14","73"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-15","76"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-16","78"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-17","82"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-18","83"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-19","84"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-20","87"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-21","87"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-22","83"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-23","61"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-24","67"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-25","69"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-26","68"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-27","63"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-28","74"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-29","80"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-30","77"
"USC00026471","PHANTOM RANCH, AZ US","2009-03-31","70"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-01","72"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-02","80"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-03","79"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-04","62"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-05","70"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-06","84"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-07","74"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-08","78"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-09","74"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-10","74"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-11","72"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-12","75"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-13","81"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-14","81"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-15","77"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-16","62"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-17","70"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-18","79"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-19","87"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-20","91"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-21","95"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-22","95"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-23","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-24","89"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-25","73"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-26","77"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-27","83"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-28","84"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-29","90"
"USC00026471","PHANTOM RANCH, AZ US","2009-04-30","77"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-01","91"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-02","91"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-03","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-04","91"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-05","93"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-06","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-07","101"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-08","101"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-09","101"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-10","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-11","101"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-12","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-13","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-14","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-15","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-16","106"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-17","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-18","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-19","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-20","95"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-21","88"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-22","85"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-23","85"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-24","86"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-25","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-26","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-27","91"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-28","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-29","90"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-30","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-05-31","89"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-01","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-02",
"USC00026471","PHANTOM RANCH, AZ US","2009-06-03","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-04","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-05","97"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-06","86"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-07","89"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-08","88"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-09","88"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-10","87"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-11","89"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-12","93"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-13","93"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-14","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-15","93"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-16","85"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-17","83"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-18","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-19","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-20","96"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-21","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-22","104"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-23","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-24","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-25","103"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-26","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-27","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-28","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-29","110"
"USC00026471","PHANTOM RANCH, AZ US","2009-06-30","110"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-01","106"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-02","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-03","104"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-04","103"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-05","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-06","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-07","106"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-08","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-09","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-10","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-11","104"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-12","112"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-13","111"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-14","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-15","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-16","112"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-17","116"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-18","112"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-19","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-20","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-21","93"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-22","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-23","103"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-24","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-25","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-26","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-27","112"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-28","111"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-29","110"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-30","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-07-31","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-01","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-02","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-03","110"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-04","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-05","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-06","106"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-07","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-08","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-09","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-10","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-11","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-12","104"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-13","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-14","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-15","101"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-16","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-17","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-18","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-19","106"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-20","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-21","112"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-22","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-23","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-24","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-25","103"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-26","108"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-27","109"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-28","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-29","107"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-30","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-08-31","105"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-01","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-02","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-03","103"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-04","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-05","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-06","98"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-07","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-08","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-09","96"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-10","96"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-11","100"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-12","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-13","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-14","97"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-15","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-16","90"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-17","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-18","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-19","97"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-20","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-21","96"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-22","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-23","90"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-24","93"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-25","97"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-26","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-27","102"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-28","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-29","99"
"USC00026471","PHANTOM RANCH, AZ US","2009-09-30","87"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-01","78"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-02","86"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-03","86"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-04","82"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-05","76"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-06","70"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-07","70"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-08","79"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-09","83"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-10","86"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-11","87"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-12","82"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-13","80"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-14","84"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-15","88"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-16","90"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-17","91"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-18","94"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-19","92"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-20","88"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-21","88"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-22","74"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-23","82"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-24","79"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-25","71"
"USC00026471","PHANTOM RANCH, AZ US","2009-10-26","74"
